altitude_km,elevation_deg,TBS_bits,payload_type,RTT_ms,path_loss_dB,SNR_dB,n_repetitions,N_TBPHC,TB_index,direction,use_bundling,n_bundle,n_DD2A,n_UG2D,SUF_fixed,SUF_variable,throughput_fixed_bps,throughput_variable_bps,throughput_gain_percent,N_HARQ_required
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,1,1,uplink,0,1,1,1,0.166666667,0.142857143,84000,72000,-14.28571429,5
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,1,1,downlink,0,1,1,1,0.125,0.111111111,63000,56000,-11.11111111,5
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,1,1,downlink,1,2,1,1,0.125,0.111111111,63000,56000,-11.11111111,5
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,1,1,downlink,1,4,1,1,0.125,0.111111111,63000,56000,-11.11111111,5
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,1,uplink,0,1,2,2,0.166666667,0.25,84000,126000,50,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,2,uplink,0,1,2,2,0.166666667,0.25,84000,126000,50,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,1,downlink,0,1,2,2,0.125,0.2,63000,100800,60,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,2,downlink,0,1,2,2,0.125,0.2,63000,100800,60,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,1,downlink,1,2,2,2,0.125,0.2,63000,100800,60,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,2,downlink,1,2,1,2,0.125,0.2,63000,100800,60,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,1,downlink,1,4,2,2,0.125,0.2,63000,100800,60,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,2,2,downlink,1,4,1,2,0.125,0.2,63000,100800,60,9
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,1,uplink,0,1,3,3,0.166666667,0.333333333,84000,168000,100,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,2,uplink,0,1,3,3,0.166666667,0.333333333,84000,168000,100,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,3,uplink,0,1,3,3,0.166666667,0.333333333,84000,168000,100,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,1,downlink,0,1,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,2,downlink,0,1,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,3,downlink,0,1,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,1,downlink,1,2,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,2,downlink,1,2,2,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,3,downlink,1,2,2,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,1,downlink,1,4,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,2,downlink,1,4,2,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,3,3,downlink,1,4,1,3,0.125,0.272727273,63000,137454.5455,118.1818182,12
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,1,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,2,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,3,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,4,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,1,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,2,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,3,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,4,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,1,downlink,1,2,4,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,2,downlink,1,2,3,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,3,downlink,1,2,3,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,4,downlink,1,2,2,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,1,downlink,1,4,4,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,2,downlink,1,4,3,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,3,downlink,1,4,2,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,4,4,downlink,1,4,1,4,0.125,0.333333333,63000,168000,166.6666667,14
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,1,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,2,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,3,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,4,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,5,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,6,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,1,downlink,0,1,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,2,downlink,0,1,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,3,downlink,0,1,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,4,downlink,0,1,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,5,downlink,0,1,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,6,downlink,0,1,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,1,downlink,1,2,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,2,downlink,1,2,5,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,3,downlink,1,2,5,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,4,downlink,1,2,4,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,5,downlink,1,2,4,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,6,downlink,1,2,3,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,1,downlink,1,4,6,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,2,downlink,1,4,5,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,3,downlink,1,4,4,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,4,downlink,1,4,3,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,5,downlink,1,4,3,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,6,6,downlink,1,4,2,6,0.125,0.375,63000,189000,200,18
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,1,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,2,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,3,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,4,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,5,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,6,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,7,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,8,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,1,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,2,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,3,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,4,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,5,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,6,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,7,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,8,downlink,0,1,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,1,downlink,1,2,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,2,downlink,1,2,7,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,3,downlink,1,2,7,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,4,downlink,1,2,6,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,5,downlink,1,2,6,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,6,downlink,1,2,5,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,7,downlink,1,2,5,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,8,downlink,1,2,4,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,1,downlink,1,4,8,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,2,downlink,1,4,7,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,3,downlink,1,4,6,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,4,downlink,1,4,5,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,5,downlink,1,4,5,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,6,downlink,1,4,4,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,7,downlink,1,4,3,8,0.125,0.4,63000,201600,220,21
600,10,504,transparent,19.31635359,104.1891028,30.06540126,1,8,8,downlink,1,4,2,8,0.125,0.4,63000,201600,220,21
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,1,1,uplink,0,1,1,1,0.166666667,0.142857143,84000,72000,-14.28571429,4
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,1,1,downlink,0,1,1,1,0.125,0.111111111,63000,56000,-11.11111111,4
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,1,1,downlink,1,2,1,1,0.125,0.111111111,63000,56000,-11.11111111,4
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,1,1,downlink,1,4,1,1,0.125,0.111111111,63000,56000,-11.11111111,4
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,1,uplink,0,1,2,2,0.166666667,0.25,84000,126000,50,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,2,uplink,0,1,2,2,0.166666667,0.25,84000,126000,50,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,1,downlink,0,1,2,2,0.125,0.2,63000,100800,60,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,2,downlink,0,1,2,2,0.125,0.2,63000,100800,60,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,1,downlink,1,2,2,2,0.125,0.2,63000,100800,60,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,2,downlink,1,2,1,2,0.125,0.2,63000,100800,60,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,1,downlink,1,4,2,2,0.125,0.2,63000,100800,60,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,2,2,downlink,1,4,1,2,0.125,0.2,63000,100800,60,7
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,1,uplink,0,1,3,3,0.166666667,0.333333333,84000,168000,100,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,2,uplink,0,1,3,3,0.166666667,0.333333333,84000,168000,100,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,3,uplink,0,1,3,3,0.166666667,0.333333333,84000,168000,100,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,1,downlink,0,1,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,2,downlink,0,1,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,3,downlink,0,1,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,1,downlink,1,2,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,2,downlink,1,2,2,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,3,downlink,1,2,2,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,1,downlink,1,4,3,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,2,downlink,1,4,2,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,3,3,downlink,1,4,1,3,0.125,0.272727273,63000,137454.5455,118.1818182,9
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,1,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,2,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,3,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,4,uplink,0,1,4,4,0.166666667,0.4,84000,201600,140,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,1,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,2,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,3,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,4,downlink,0,1,4,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,1,downlink,1,2,4,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,2,downlink,1,2,3,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,3,downlink,1,2,3,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,4,downlink,1,2,2,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,1,downlink,1,4,4,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,2,downlink,1,4,3,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,3,downlink,1,4,2,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,4,4,downlink,1,4,1,4,0.125,0.333333333,63000,168000,166.6666667,11
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,1,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,2,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,3,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,4,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,5,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,6,uplink,0,1,6,6,0.166666667,0.428571429,84000,216000,157.1428571,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,1,downlink,0,1,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,2,downlink,0,1,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,3,downlink,0,1,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,4,downlink,0,1,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,5,downlink,0,1,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,6,downlink,0,1,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,1,downlink,1,2,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,2,downlink,1,2,5,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,3,downlink,1,2,5,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,4,downlink,1,2,4,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,5,downlink,1,2,4,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,6,downlink,1,2,3,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,1,downlink,1,4,6,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,2,downlink,1,4,5,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,3,downlink,1,4,4,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,4,downlink,1,4,3,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,5,downlink,1,4,3,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,6,6,downlink,1,4,2,6,0.125,0.375,63000,189000,200,15
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,1,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,2,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,3,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,4,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,5,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,6,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,7,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,8,uplink,0,1,8,8,0.166666667,0.444444444,84000,224000,166.6666667,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,1,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,2,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,3,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,4,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,5,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,6,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
600,10,504,regenerative,13.87756906,104.1891028,30.06540126,1,8,7,downlink,0,1,8,8,0.125,0.4,63000,201600,220,18
